Five-Year Age Groups Code	Race Code	Hispanic Origin Code	State Code	Gender	UCD - ICD-10 113 Cause List	UCD - ICD-10 113 Cause List Code	Deaths	Population
75-79	2054-5	2186-2	9	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	19	4068
75-79	2054-5	2186-2	10	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	18	2237
75-79	2054-5	2186-2	11	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	38	4712
75-79	2054-5	2186-2	12	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	205	33506
75-79	2054-5	2186-2	13	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	230	28194
75-79	2054-5	2186-2	17	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	202	22941
75-79	2054-5	2186-2	18	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	59	5790
75-79	2054-5	2186-2	21	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	26	3504
75-79	2054-5	2186-2	22	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	178	15698
75-79	2054-5	2186-2	24	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	157	19819
75-79	2054-5	2186-2	25	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	30	4857
75-79	2054-5	2186-2	26	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	180	15027
75-79	2054-5	2186-2	28	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	135	11349
75-79	2054-5	2186-2	29	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	60	7593
75-79	2054-5	2186-2	32	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	22	2682
75-79	2054-5	2186-2	34	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	115	15125
75-79	2054-5	2186-2	36	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	362	40086
75-79	2054-5	2186-2	37	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	188	24656
75-79	2054-5	2186-2	39	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	147	16817
75-79	2054-5	2186-2	40	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	31	2740
75-79	2054-5	2186-2	42	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	163	16113
75-79	2054-5	2186-2	45	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	131	15464
75-79	2054-5	2186-2	47	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	100	10745
75-79	2054-5	2186-2	48	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	239	27942
75-79	2054-5	2186-2	51	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	138	18468
75-79	2054-5	2186-2	53	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	15	1759
75-79	2054-5	2186-2	55	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	26	2768
75-79	2054-5	NS	36	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	12	Not Applicable
75-79	2106-3	2135-2	4	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	61	12228
75-79	2106-3	2135-2	6	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	421	91927
75-79	2106-3	2135-2	8	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	30	6424
75-79	2106-3	2135-2	9	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	12	2640
75-79	2106-3	2135-2	12	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	269	59908
75-79	2106-3	2135-2	17	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	44	9999
75-79	2106-3	2135-2	24	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	12	2177
75-79	2106-3	2135-2	25	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	14	3200
75-79	2106-3	2135-2	26	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	12	2104
75-79	2106-3	2135-2	32	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	26	3979
75-79	2106-3	2135-2	34	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	58	11637
75-79	2106-3	2135-2	35	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	54	10188
75-79	2106-3	2135-2	36	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	169	26848
75-79	2106-3	2135-2	42	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	23	3413
75-79	2106-3	2135-2	48	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	393	66988
75-79	2106-3	2135-2	49	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	10	1416
75-79	2106-3	2135-2	51	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	10	2689
75-79	2106-3	2135-2	53	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	16	2603
75-79	2106-3	2186-2	1	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	503	61419
75-79	2106-3	2186-2	2	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	26	3894
75-79	2106-3	2186-2	4	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	387	86274
75-79	2106-3	2186-2	5	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	337	41198
75-79	2106-3	2186-2	6	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	1565	277314
75-79	2106-3	2186-2	8	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	221	51491
75-79	2106-3	2186-2	9	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	240	43116
75-79	2106-3	2186-2	10	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	59	11992
75-79	2106-3	2186-2	12	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	1333	283508
75-79	2106-3	2186-2	13	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	598	89279
75-79	2106-3	2186-2	15	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	24	4679
75-79	2106-3	2186-2	16	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	106	20567
75-79	2106-3	2186-2	17	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	821	133938
75-79	2106-3	2186-2	18	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	560	83762
75-79	2106-3	2186-2	19	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	243	46498
75-79	2106-3	2186-2	20	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	189	35932
75-79	2106-3	2186-2	21	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	462	60976
75-79	2106-3	2186-2	22	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	329	45674
75-79	2106-3	2186-2	23	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	102	22121
75-79	2106-3	2186-2	24	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	329	51792
75-79	2106-3	2186-2	25	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	381	82807
75-79	2106-3	2186-2	26	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	839	124604
75-79	2106-3	2186-2	27	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	233	69878
75-79	2106-3	2186-2	28	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	254	32562
75-79	2106-3	2186-2	29	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	582	81639
75-79	2106-3	2186-2	30	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	70	14737
75-79	2106-3	2186-2	31	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	142	24410
75-79	2106-3	2186-2	32	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	215	26970
75-79	2106-3	2186-2	33	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	92	18197
75-79	2106-3	2186-2	34	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	518	91511
75-79	2106-3	2186-2	35	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	89	17786
75-79	2106-3	2186-2	36	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	1241	193672
75-79	2106-3	2186-2	37	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	664	115002
75-79	2106-3	2186-2	38	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	45	9507
75-79	2106-3	2186-2	39	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	1101	157162
75-79	2106-3	2186-2	40	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	426	48678
75-79	2106-3	2186-2	41	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	244	53186
75-79	2106-3	2186-2	42	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	1153	183115
75-79	2106-3	2186-2	44	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	61	13743
75-79	2106-3	2186-2	45	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	321	57010
75-79	2106-3	2186-2	46	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	54	11404
75-79	2106-3	2186-2	47	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	667	85611
75-79	2106-3	2186-2	48	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	1290	195308
75-79	2106-3	2186-2	49	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	143	26190
75-79	2106-3	2186-2	50	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	47	9322
75-79	2106-3	2186-2	51	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	493	84768
75-79	2106-3	2186-2	53	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	385	77211
75-79	2106-3	2186-2	54	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	233	31421
75-79	2106-3	2186-2	55	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	423	77744
75-79	2106-3	2186-2	56	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	39	6715
75-79	2106-3	NS	25	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	14	Not Applicable
75-79	2106-3	NS	36	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	19	Not Applicable
75-79	2106-3	NS	42	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	12	Not Applicable
80-84	1002-5	2186-2	4	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	17	1630
80-84	1002-5	2186-2	6	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	16	1497
80-84	1002-5	2186-2	30	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	13	314
80-84	1002-5	2186-2	35	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	10	1285
80-84	1002-5	2186-2	37	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	14	799
80-84	1002-5	2186-2	40	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	35	2114
80-84	1002-5	2186-2	53	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	10	535
80-84	A-PI	2186-2	6	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	385	58780
80-84	A-PI	2186-2	12	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	35	4343
80-84	A-PI	2186-2	13	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	16	1802
80-84	A-PI	2186-2	15	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	95	13135
80-84	A-PI	2186-2	17	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	32	4328
80-84	A-PI	2186-2	24	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	17	2755
80-84	A-PI	2186-2	25	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	13	2322
80-84	A-PI	2186-2	26	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	17	1363
80-84	A-PI	2186-2	32	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	16	2269
80-84	A-PI	2186-2	34	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	30	5046
80-84	A-PI	2186-2	36	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	110	11883
80-84	A-PI	2186-2	48	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	33	6109
80-84	A-PI	2186-2	51	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	23	3128
80-84	A-PI	2186-2	53	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	31	4867
80-84	2054-5	2186-2	1	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	160	10177
80-84	2054-5	2186-2	4	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	13	1407
80-84	2054-5	2186-2	5	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	57	3109
80-84	2054-5	2186-2	6	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	270	19509
80-84	2054-5	2186-2	8	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	10	1411
80-84	2054-5	2186-2	9	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	31	2767
80-84	2054-5	2186-2	10	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	22	1485
80-84	2054-5	2186-2	11	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	47	3879
80-84	2054-5	2186-2	12	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	268	22702
80-84	2054-5	2186-2	13	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	272	18752
80-84	2054-5	2186-2	17	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	214	15969
80-84	2054-5	2186-2	18	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	49	4287
80-84	2054-5	2186-2	21	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	32	2442
80-84	2054-5	2186-2	22	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	185	10773
80-84	2054-5	2186-2	24	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	174	13524
80-84	2054-5	2186-2	25	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	23	3318
80-84	2054-5	2186-2	26	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	179	11688
80-84	2054-5	2186-2	27	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	17	960
80-84	2054-5	2186-2	28	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	135	7787
80-84	2054-5	2186-2	29	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	90	5553
80-84	2054-5	2186-2	32	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	34	1529
80-84	2054-5	2186-2	34	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	151	10455
80-84	2054-5	2186-2	36	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	435	27311
80-84	2054-5	2186-2	37	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	210	17577
80-84	2054-5	2186-2	39	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	172	12748
80-84	2054-5	2186-2	40	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	22	1867
80-84	2054-5	2186-2	42	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	159	12258
80-84	2054-5	2186-2	45	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	136	10567
80-84	2054-5	2186-2	47	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	132	7581
80-84	2054-5	2186-2	48	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	273	19489
80-84	2054-5	2186-2	51	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	176	12885
80-84	2054-5	2186-2	53	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	15	1265
80-84	2054-5	2186-2	55	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	21	1785
80-84	2106-3	2135-2	4	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	77	8198
80-84	2106-3	2135-2	6	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	607	66048
80-84	2106-3	2135-2	8	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	39	4401
80-84	2106-3	2135-2	9	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	26	1794
80-84	2106-3	2135-2	12	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	423	42693
80-84	2106-3	2135-2	13	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	10	1800
80-84	2106-3	2135-2	17	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	64	7028
80-84	2106-3	2135-2	25	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	11	2068
80-84	2106-3	2135-2	26	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	29	1612
80-84	2106-3	2135-2	32	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	26	2417
80-84	2106-3	2135-2	34	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	86	7966
80-84	2106-3	2135-2	35	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	84	7167
80-84	2106-3	2135-2	36	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	201	18940
80-84	2106-3	2135-2	39	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	14	1310
80-84	2106-3	2135-2	42	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	27	2309
80-84	2106-3	2135-2	48	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	509	47363
80-84	2106-3	2135-2	53	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	12	1716
80-84	2106-3	2186-2	1	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	724	44142
80-84	2106-3	2186-2	2	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	25	2624
80-84	2106-3	2186-2	4	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	584	59730
80-84	2106-3	2186-2	5	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	487	30304
80-84	2106-3	2186-2	6	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	2471	213476
80-84	2106-3	2186-2	8	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	358	38014
80-84	2106-3	2186-2	9	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	380	36715
80-84	2106-3	2186-2	10	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	119	8883
80-84	2106-3	2186-2	11	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	11	1329
80-84	2106-3	2186-2	12	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	2096	210764
80-84	2106-3	2186-2	13	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	847	63890
80-84	2106-3	2186-2	15	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	36	3347
80-84	2106-3	2186-2	16	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	163	14513
80-84	2106-3	2186-2	17	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	1293	105535
80-84	2106-3	2186-2	18	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	801	63659
80-84	2106-3	2186-2	19	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	439	37993
80-84	2106-3	2186-2	20	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	312	29557
80-84	2106-3	2186-2	21	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	608	43979
80-84	2106-3	2186-2	22	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	500	34441
80-84	2106-3	2186-2	23	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	173	17310
80-84	2106-3	2186-2	24	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	492	40924
80-84	2106-3	2186-2	25	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	703	68973
80-84	2106-3	2186-2	26	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	1330	96180
80-84	2106-3	2186-2	27	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	421	54763
80-84	2106-3	2186-2	28	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	372	23871
80-84	2106-3	2186-2	29	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	930	63156
80-84	2106-3	2186-2	30	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	94	10708
80-84	2106-3	2186-2	31	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	232	20379
80-84	2106-3	2186-2	32	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	261	17489
80-84	2106-3	2186-2	33	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	151	14298
80-84	2106-3	2186-2	34	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	957	76702
80-84	2106-3	2186-2	35	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	125	12668
80-84	2106-3	2186-2	36	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	2158	158062
80-84	2106-3	2186-2	37	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	989	85251
80-84	2106-3	2186-2	38	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	85	8372
80-84	2106-3	2186-2	39	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	1675	121025
80-84	2106-3	2186-2	40	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	605	36775
80-84	2106-3	2186-2	41	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	389	38510
80-84	2106-3	2186-2	42	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	1912	151557
80-84	2106-3	2186-2	44	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	137	11603
80-84	2106-3	2186-2	45	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	470	39876
80-84	2106-3	2186-2	46	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	94	9772
80-84	2106-3	2186-2	47	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	931	61985
80-84	2106-3	2186-2	48	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	1828	147854
80-84	2106-3	2186-2	49	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	243	19030
80-84	2106-3	2186-2	50	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	66	7189
80-84	2106-3	2186-2	51	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	689	62375
80-84	2106-3	2186-2	53	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	582	56629
80-84	2106-3	2186-2	54	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	337	23136
80-84	2106-3	2186-2	55	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	682	61960
80-84	2106-3	2186-2	56	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	68	5000
80-84	2106-3	NS	25	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	22	Not Applicable
80-84	2106-3	NS	36	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	28	Not Applicable
80-84	2106-3	NS	42	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	16	Not Applicable
85-89	1002-5	2186-2	4	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	10	Not Applicable
85-89	1002-5	2186-2	6	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	17	Not Applicable
85-89	1002-5	2186-2	35	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	13	Not Applicable
85-89	1002-5	2186-2	40	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	36	Not Applicable
85-89	1002-5	2186-2	53	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	12	Not Applicable
85-89	A-PI	2186-2	4	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	15	Not Applicable
85-89	A-PI	2186-2	6	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	563	Not Applicable
85-89	A-PI	2186-2	12	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	34	Not Applicable
85-89	A-PI	2186-2	13	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	17	Not Applicable
85-89	A-PI	2186-2	15	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	169	Not Applicable
85-89	A-PI	2186-2	17	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	35	Not Applicable
85-89	A-PI	2186-2	24	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	19	Not Applicable
85-89	A-PI	2186-2	25	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	15	Not Applicable
85-89	A-PI	2186-2	26	F	"Diseases of heart (I00-I09,I11,I13,I20-I51)"	GR113-054	13	Not Applicable
